SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct
3396	Ich musste viele Essen mitbringen und dann gehen wir am Meer schwimmen .						
3397	Viele Grüße Maria						
3398	Libe Silke , Wie geht es dir und deiner Familie ?	Libe	0	4		Liebe	
3399	Uns geht es ganz gut .						
3400	Also in den nechste monate , am 25 Merz Du hast Geburstag .	nechste	12	19		nächste	
3400	Also in den nechste monate , am 25 Merz Du hast Geburstag .	monate	20	26		Monate	
3400	Also in den nechste monate , am 25 Merz Du hast Geburstag .	Merz	35	39		März	
3401	Wir schenken dir eigentlich eine Katze .						
3402	Gib uns doch bitte einen Tipp !						
3403	Vielleicht kannst du uns auch mal wieder für ein paar Tage besuchen .						
3404	Mein Mann und ich arbeiten sehr viel .						
3405	Unsere Familie gratulieren dich zum dienen Geburstag .	Geburstag	43	52		Geburtstag	
3406	Wir warten bei uns zu hause dein besuch .	hause	22	27		Hause	
3406	Wir warten bei uns zu hause dein besuch .	besuch	33	39		Besuch	
3407	Hoffentlich bis bald Herzliche Grüße M. Meier						
3408	Stadt X , den 27.02.2012 Lieber Silke , ich habe dein Brief bekommet und habe ich schon gelesen .						
3409	Ich bin gut und mein Mann unde meine Kinder auch gut sind .	unde	26	30		und	
3410	Ich komme bei dir unbedingt , weil du ja auch bald Geburtstag hast .						
3411	Was wünschst du zum Geburtstag .						
3412	Gibst du mir bitte ein Tipp .						
3413	Telefonisch .						
3414	Ich wollte bei dir paar Tage besuch bleiben .	besuch	29	35		Besuch	
3415	Ich bringe mein Katze mit , weil mein Sohn Katze mag .						
3416	Hoffentlich bis bald Katharina						
3417	Stadt X , 27.01.2012 Liebe Silke danke für deine Brief ich antworte jetz sofort .	jetz	68	72		jetzt	
3418	uns geht es sehr gut Maria geht schon in Kindergarten , mein schtifftsohn ist jetzt in der achte Klasse mein Mann arbeiten ich noch nicht .	uns	0	3		Uns	
3418	uns geht es sehr gut Maria geht schon in Kindergarten , mein schtifftsohn ist jetzt in der achte Klasse mein Mann arbeiten ich noch nicht .	schtifftsohn	61	73		Stiefsohn	
3419	Ja ich mögen Tiere wir haben nicht aber das ist gute idee , weil er eine Katze wollte .	idee	53	57		Idee	
3420	Ich weiß nicht , was ich wollen für geburstag aber wir konnen für ein parr Tage gesuchen dich und deine familie .	geburstag	36	45		Geburtstag	
3420	Ich weiß nicht , was ich wollen für geburstag aber wir konnen für ein parr Tage gesuchen dich und deine familie .	parr	70	74		paar	
3420	Ich weiß nicht , was ich wollen für geburstag aber wir konnen für ein parr Tage gesuchen dich und deine familie .	familie	104	111		Familie	
3421	Das es schöne wünsche .	wünsche	14	21		Wünsche	
3422	Schreiben mir Bitte wan können wir dich besuchen .	Bitte	14	19		bitte	
3422	Schreiben mir Bitte wan können wir dich besuchen .	wan	20	23		wann	
3423	Hoffentlich bis bald .						
3424	Julia						
3425	Stadt X , 27.02.2012 Liebe Silke , wie geht es Ihnen , ich freue mich von deine Brief und gehe schon sehr gut für deine Kinder .						
3426	Ich freue mich euch besuchen .						
3427	Mein Geburtstag ist nacheste Woche am Samstag .	nacheste	20	28		nächste	
3428	auch Ich mage Tiere aber Ich würde gern eine perfum von Carrtar oder Dior haben .	Ich	5	8		ich	
3428	auch Ich mage Tiere aber Ich würde gern eine perfum von Carrtar oder Dior haben .	Ich	25	28		ich	
3428	auch Ich mage Tiere aber Ich würde gern eine perfum von Carrtar oder Dior haben .	perfum	45	51		Parfum	
3429	Wie geht es dein Mann und deinen Kinder .						
3430	Ich gehe schon in meine Schule und habe Ich nicht so viel Zeit , aber mein Mann steht zu Hause und hat so viel Zeit und kümmert sich um uns .						
3431	Jeden falls würde diene besuchen uns sehr freuen .	Jeden	0	5		Jedenfalls	
3431	Jeden falls würde diene besuchen uns sehr freuen .	falls	6	11		Jedenfalls	
3432	Hoffentlich bis bald Julia						
3433	Lieber Michael vielen Dank für deine Antwort Ich wünsche dir auch .						
3434	Ich Hoffentlich geht mein Wunsch das neue jahr in Erfüllung .	jahr	42	46		Jahr	
3435	Im Frühjahr werde ich mit meiner Ausbildung als Bäcker .						
3436	Die Silvesternacht ich haben gemeinsam gekocht und gegessen .						
3437	Später sind wir dann in die Altstadt gegangen , wo wir uns das Feuerwerk angesehen haben .						
3438	Es war echt super !						
3439	Herzliche Grüße Maria						
3440	Stadt X , 22.2.12 Liebe ( r ) Michael , vielen Dank für deine andwohrt .	andwohrt	62	70		Antwort	
3441	Im Sömmer werde ich nach Pollen fahren .	Sömmer	3	9		Sommer	
3441	Im Sömmer werde ich nach Pollen fahren .	Pollen	25	31		Polen	
3442	Danach wollte ich ein neues Haus kaufen .						
3443	Bei mir beruflich leuft nicht zu gut Am Herbst habe ich allergi bekomen und durft ich nicht mehr im meinem beruf arbeiten .	leuft	18	23		läuft	
3443	Bei mir beruflich leuft nicht zu gut Am Herbst habe ich allergi bekomen und durft ich nicht mehr im meinem beruf arbeiten .	allergi	56	63		Allergie	
3443	Bei mir beruflich leuft nicht zu gut Am Herbst habe ich allergi bekomen und durft ich nicht mehr im meinem beruf arbeiten .	bekomen	64	71		bekommen	
3444	Freuen unz auf deiner besuch , wir konnte einen ausflug machen .	unz	7	10		uns	
3444	Freuen unz auf deiner besuch , wir konnte einen ausflug machen .	besuch	22	28		Besuch	
3444	Freuen unz auf deiner besuch , wir konnte einen ausflug machen .	ausflug	48	55		Ausflug	
3445	Wir sind noch im kontakt und konnte noch trüba reden .	kontakt	17	24		Kontakt	
3445	Wir sind noch im kontakt und konnte noch trüba reden .	trüba	41	46		darüber	
3446	Die Silvesternach haben Wir zum meine bekannte gegangen und eine Party gemacht .	Wir	24	27		wir	
3446	Die Silvesternach haben Wir zum meine bekannte gegangen und eine Party gemacht .	bekannte	38	46		Bekannte	
3447	Ich hoffe meldest du sich foher deiner besuchen .	foher	26	31		vorher	
3448	Liebe Grüße Julia						
3449	Lieber Michael , Stadt X 22.02.12 vielen Dank für dein Brief .						
3450	Hoffentlich geht mein Wunsch für das neue Jahr in Erfüllung .						
3451	Im neue Jahr würde Ich nicht mehr rauchen und Ich würde eine neue Ausbildung anfangen .	Ich	19	22		ich	
3451	Im neue Jahr würde Ich nicht mehr rauchen und Ich würde eine neue Ausbildung anfangen .	Ich	46	49		ich	
3452	Ich Arbeite in gleiche Firma und Alles sind gleich wie frühe waren nichts neues passiet .	Arbeite	4	11		arbeite	
3452	Ich Arbeite in gleiche Firma und Alles sind gleich wie frühe waren nichts neues passiet .	Alles	33	38		alles	
3452	Ich Arbeite in gleiche Firma und Alles sind gleich wie frühe waren nichts neues passiet .	passiet	80	87		passiert	
3453	Ich würde auch dass wir euch Treffen .	Treffen	29	36		treffen	
3454	Wir können zusammen ein ausflug machen an Silvester habe ich viel spaß mit meiner familie gemacht Am Abend wir haben - zusammen gegessen und wir auch uns das Feuerwerk angesehen haben .	ausflug	24	31		Ausflug	
3454	Wir können zusammen ein ausflug machen an Silvester habe ich viel spaß mit meiner familie gemacht Am Abend wir haben - zusammen gegessen und wir auch uns das Feuerwerk angesehen haben .	spaß	66	70		Spaß	
3454	Wir können zusammen ein ausflug machen an Silvester habe ich viel spaß mit meiner familie gemacht Am Abend wir haben - zusammen gegessen und wir auch uns das Feuerwerk angesehen haben .	familie	82	89		Familie	
3455	Liebe Grüße Friedrich						
3456	Stadt X 22.02.2012 Lieber Peter , vielen Dank fur dein Brief und deine freundlichen wünchen zum neuen Jahr .	fur	46	49		für	
3456	Stadt X 22.02.2012 Lieber Peter , vielen Dank fur dein Brief und deine freundlichen wünchen zum neuen Jahr .	wünchen	84	91		Wünsche	
3457	Ich hofe dass mindestens ein paar vom meinen träumen dieses Jahres passiert .	hofe	4	8		hoffe	
3457	Ich hofe dass mindestens ein paar vom meinen träumen dieses Jahres passiert .	träumen	45	52		Träumen	
3458	Ich glaube dass konnte ich am die wichtigsten Ausstellungen in Früling und Herbst teilnehmen .	Früling	63	70		Frühling	
3459	Und einen neuen Atelier haben in die neue Halle .						
3460	Das konnte ich Michael treffen und zusamen arbeiten .	zusamen	35	42		zusammen	
3461	Ich habe eigentlich mit er Silvester gefeiert .						
3462	Er war der Feuerwer .	Feuerwer	11	19		Feuerwerk	
3463	Herzliche Gruße Stefan						
3464	Lieber Michael Stadt X 22.2.2012 vielen Dank für deine Antwort .						
3465	Ich wünsche ein neues Auto und ein großes Haus kaufen , und schöne Urlaub nach Paris fahren .						
3466	Ich arbeite im Biro als Sekretärin bei Firma X , es ist wunderbar .	Biro	15	19		Büro	
3467	Nach deiner Ausbildung als Bäcker wollten wir uns treffen und ein Ausflug machen in Stadt X die Basilica und die Römer sehen dann gehen wir ins Kino , und Abendessen im schöne Restaurant u. glass Wein haben .	Basilica	96	104		Basilka	
3467	Nach deiner Ausbildung als Bäcker wollten wir uns treffen und ein Ausflug machen in Stadt X die Basilica und die Römer sehen dann gehen wir ins Kino , und Abendessen im schöne Restaurant u. glass Wein haben .	glass	190	195		Glas	
3468	Am Silvester bin ich mit meine Familie in Disco , tanzen und wisky trinken aber das wahr so Lustig Mit herzliche Grüße Eva Winkelmann	wisky	61	66		Wisky	
3468	Am Silvester bin ich mit meine Familie in Disco , tanzen und wisky trinken aber das wahr so Lustig Mit herzliche Grüße Eva Winkelmann	wahr	84	88		war	
3468	Am Silvester bin ich mit meine Familie in Disco , tanzen und wisky trinken aber das wahr so Lustig Mit herzliche Grüße Eva Winkelmann	Lustig	92	98		lustig	
3469	Stadt X , 22.02.2012 Liebe ( r ) Michael , Vielen Danke für deine Glückwunschekarte zum neuen Jahr .	Vielen	43	49		vielen	
3469	Stadt X , 22.02.2012 Liebe ( r ) Michael , Vielen Danke für deine Glückwunschekarte zum neuen Jahr .	Glückwunschekarte	66	83		Glückwunschkarte	
3470	Ich wünsche dir alles Gute für das neue Jahr , viele Glück und Gesundheit .						
3471	Dann Erfolg mit deinem Ausbildung als Bäcker .						
3472	Die Silvester haben wir mit meine Kinder verbracht .						
3473	Wir haben verschiedenen Gerichten gekocht und gegessen .						
3474	Danach sind wir auf die Straße gegangen Feirwerk gemacht .	Feirwerk	40	48		Feuerwerk	
3475	Michael ich bin freu mit deinem besuchen .						
3476	Wann kommst du bei uns ?						
3477	Herzliche Grüße Eva						
3478	Stadt X , 22.02.2012 Lieber Michael Vielen Dank für deine Glückwunschkarte zum neuen jahr .	jahr	85	89		Jahr	
3479	Ich wünsche dir auch alles Gute für das neues Jahr , gesund und alles Gut !						
3480	Die Silvesternacht habem mein Bruder und ich in den Kirche Katolick gehen und spät besuchen in sehr Gute Restaurant , ein Gut Trockener frischer ( Portuguesich Fischer ) gegessen .	habem	19	24		haben	
3480	Die Silvesternacht habem mein Bruder und ich in den Kirche Katolick gehen und spät besuchen in sehr Gute Restaurant , ein Gut Trockener frischer ( Portuguesich Fischer ) gegessen .	Katolick	59	67		katholische	
3480	Die Silvesternacht habem mein Bruder und ich in den Kirche Katolick gehen und spät besuchen in sehr Gute Restaurant , ein Gut Trockener frischer ( Portuguesich Fischer ) gegessen .	Gute	100	104		gute	
3480	Die Silvesternacht habem mein Bruder und ich in den Kirche Katolick gehen und spät besuchen in sehr Gute Restaurant , ein Gut Trockener frischer ( Portuguesich Fischer ) gegessen .	Gut	122	125		gut	
3480	Die Silvesternacht habem mein Bruder und ich in den Kirche Katolick gehen und spät besuchen in sehr Gute Restaurant , ein Gut Trockener frischer ( Portuguesich Fischer ) gegessen .	Trockener	126	135		trockener	
3480	Die Silvesternacht habem mein Bruder und ich in den Kirche Katolick gehen und spät besuchen in sehr Gute Restaurant , ein Gut Trockener frischer ( Portuguesich Fischer ) gegessen .	Portuguesich	147	159		portugiesischen	
3480	Die Silvesternacht habem mein Bruder und ich in den Kirche Katolick gehen und spät besuchen in sehr Gute Restaurant , ein Gut Trockener frischer ( Portuguesich Fischer ) gegessen .	Fischer	160	167		Fisch	
3481	Ich habe viel Bewerb gemacht und Deutsch Kurs besuche .	Deutsch	33	40		Deutschkurs	
3481	Ich habe viel Bewerb gemacht und Deutsch Kurs besuche .	Kurs	41	45		Deutschkurs	
3482	Meine Zukunft ist ein Gute Stellen Angebot kommen .	Gute	22	26		gute	
3482	Meine Zukunft ist ein Gute Stellen Angebot kommen .	Stellen	27	34		Stellenangebot	
3482	Meine Zukunft ist ein Gute Stellen Angebot kommen .	Angebot	35	42		Stellenangebot	
3483	Ich brauche arbeit ( stellen ) .	arbeit	12	18		Arbeitsstelle	
3483	Ich brauche arbeit ( stellen ) .	(	19	20		Arbeitsstelle	
3483	Ich brauche arbeit ( stellen ) .	stellen	21	28		Arbeitsstelle	
3483	Ich brauche arbeit ( stellen ) .	)	29	30		Arbeitsstelle	
3483	Ich brauche arbeit ( stellen ) .	.	31	32		Arbeitsstelle	
3484	Michael und ich treffen nach Stadt X , und Fliege nach Stadt Y. Herzliche Grüße Katharina	Fliege	43	49		fliegen	
3485	Stadt X 22.02.2012 Liebe Michael vielen Dank für deine Glückwunschkarte zum neuen Jahr .						
3486	Ich wünsche dir auch alles Gute !						
3487	Die Silviesternach haben Maria und Ich wie jedes Jahr mit Julia und Friedrich gekocht und gegessen .	Silviesternach	4	18		Silvesternacht	
3487	Die Silviesternach haben Maria und Ich wie jedes Jahr mit Julia und Friedrich gekocht und gegessen .	Ich	35	38		ich	
3488	Später sind wir dann in die Stadt gegangen , im Frühjahr werde ich mit meiner Freunden Maria ein Job gefunden .						
3489	Herzliche Grüße Katharina						
3490	Stadt X 22.02.2012 Lieber Michael , ich wünsche desese neuen Jahr guten gesund und neuen Hause mit meine famile .	famile	105	111		Familie	
3491	aber desese neuen Jahr hoffe ich eine guten auto kaufen , weil ich zu arbeit Fahre .	aber	0	4		Aber	
3491	aber desese neuen Jahr hoffe ich eine guten auto kaufen , weil ich zu arbeit Fahre .	auto	44	48		Auto	
3491	aber desese neuen Jahr hoffe ich eine guten auto kaufen , weil ich zu arbeit Fahre .	arbeit	70	76		Arbeit	
3491	aber desese neuen Jahr hoffe ich eine guten auto kaufen , weil ich zu arbeit Fahre .	Fahre	77	82		fahre	
3492	Konnte ich am sontag um 15 Uhr treffen , Bitte ruf mich an .	sontag	14	20		Sonntag	
3493	im Silvester mache ich eine Silvester in meinen Haus am 20.03.2012 .						
3494	Hast du lust auf meine Silvester mit deiner Famile .	lust	8	12		Lust	
3495	Deshalb möchte ich dich mit deiner Familie einladen .						
3496	ich mache Kartoffel Suppe , Salat und tomate Suppe koche , ich Freue mich auf Dich .	Kartoffel	10	19		Kartoffelsuppe	
3496	ich mache Kartoffel Suppe , Salat und tomate Suppe koche , ich Freue mich auf Dich .	Suppe	20	25		Kartoffelsuppe	
3496	ich mache Kartoffel Suppe , Salat und tomate Suppe koche , ich Freue mich auf Dich .	tomate	38	44		Tomatensuppe	
3496	ich mache Kartoffel Suppe , Salat und tomate Suppe koche , ich Freue mich auf Dich .	Suppe	45	50		Tomatensuppe	
3496	ich mache Kartoffel Suppe , Salat und tomate Suppe koche , ich Freue mich auf Dich .	Freue	63	68		freue	
3497	( Herzliche Grüße ) Michael Herzliche Grüße Stefan Winkelmann						
3498	Stadt X , den 23.03.2012 Liebe Silke !						
3499	Danke dir , für den Brief und die Einladung .						
3500	Uns geht es ganz gut .						
3501	Wir arbeiten auch alle , und im Sommer bekomme ich Urlaub , dann besuche ich dich .						
3502	Zu besuch komme ich mit meinem Enkel Stefan , er wird im November 3 Jare alt .	besuch	3	9		Besuch	
3502	Zu besuch komme ich mit meinem Enkel Stefan , er wird im November 3 Jare alt .	Jare	68	72		Jahre	
3503	Wir mögen auch Tiere .						
3504	Im Hof haben wir Kaninchen und Hüner .	Hüner	31	36		Hühner	
3505	Zu meinem Geburtstag wünsche ich mir eine Katze .						
3506	Ich freue mich um baldigen Besuch .						
3507	Grüße deine Familie .						
3508	Bis bald Katharina						
3509	Liebe Silke , Stadt X , den 23.02.2012 danke für dein Brief und deine Einladung .						
3510	Ich freue mich für deine Familie , das alles geht ganz gut .	das	35	38		dass	
3511	Uns geht es auch gut .						
3512	Stefan arbeitet schon in einer großen Firma 4 Monate in Stadt Y. Michael war gestern Morgen für ein Bewerber gespräch zu Firma X aber keine Antwort noch .	Bewerber	100	108		Bewerbungsgespräch	
3512	Stefan arbeitet schon in einer großen Firma 4 Monate in Stadt Y. Michael war gestern Morgen für ein Bewerber gespräch zu Firma X aber keine Antwort noch .	gespräch	109	117		Bewerbungsgespräch	
3513	Er hat bereits 23 Jahre , aber mit viel Freude mit seiner Katze gespielt wird .						
3514	Er wollte unbedingt auch ein Hund haben ... .						
3515	aber ich will auch ein Hund .						
3516	Vileicht haben wir einen gemeinsamen Hund .	Vileicht	0	8		Vielleicht	
3517	Es ist möglich , wenn ich gesund werde , im April besuche ich dich .						
3518	Hoffentlich bis bald Eva						
3519	Liebe Silke !						
3520	Vielen Dank für ihre Brief .						
3521	Uns geht es ganz gut .						
3522	Ich möge Tiere auch gut .						
3523	Ich möchte gerne ein beby hund zum geburstag becommen Leider habe ich keine zeit zur besuch .	beby	21	25		Babyhund	
3523	Ich möchte gerne ein beby hund zum geburstag becommen Leider habe ich keine zeit zur besuch .	hund	26	30		Babyhund	
