SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct
3075	Città X , 25-06-2011 Cara Beatrice , Ti ringrazio moltissimo per l' invito del tuo matrimonio e ti mando tantissimi auguri per questa decisione unica .						
3076	Sono sicura che Stefano è l' uomo giusto per te .						
3077	Sono molto felice che posso participare al tuo giorno speciale e che posso congratulare personalmente a te .						
3078	Ho una domanda : Avete una lista di desideri per il vostro matrimonio ?	Avete	17	22		avete	
3079	Non voglio regalare qualcosa che già avete .						
3080	Sarebbe molto gentile se mi può mandare la lista .						
3081	Grazie mille !						
3082	Verrò già al 10 novembre perché vorrei a trovare anche la mia famiglia e farrò anche delle ferie in Italia . -symbol- Allora , mi fa molto piacere di venire al tuo matrimonio e di vederti presto .	farrò	73	78		farò	
3083	Tantissimi saluti e un abbraccio Maria						
3084	Cara Beatrice , caro Stefano , Con grande sorpresa , ho ricevuto oggi vostra partecipazione di matrimonio .						
3085	Per questo grande passo vi auguro profondamente .						
3086	Le ringrazio il vostro invito dopo la cerimonia di incontrarsi al ristorante """" Da Ciro """" .						
3087	Sicomme durante le prossime due settimane sarò in viaggio d' affari in Paese X , non potrò essere alla vostra festa e vi prego di scusarmi .	Sicomme	0	7		Siccome	
3088	Cominciando una nuova vita insieme , mi posso immaginare , che non avete ancora tutto per la casa .						
3089	Qual bisogno avete che potrei regalarvi ?						
3090	Lasciate sapermilo !						
3091	Vi augurio una grande indimenticabile festa .						
3092	Cordiali saluti Michele						
3093	Città X , 25.6.2011 Cara Beatrice , Caro Stefano , Vi auguro cordialmente per il vostro matrimonio !						
3094	Sono contentissima che dopo questo periodo lungho - penso che sono almeno otto anni che state insieme - avete deciso di sposarvi .	lungho	43	49		lungo	
3095	Vi ringrazio dell' invito al vostro matrimonio .						
3096	Ho già parlato con il mio capo , mi ha detto che posso prendere tre giorni di vacanze .						
3097	Allora ho prenotato il volo per Napoli subito .						
3098	Arriverò il 19 Novembre , cosi avrò tempo di prepararmi per la festa e di salutare i vuoi genitori che non ho visto per anni .	Novembre	15	23		novembre	
3099	Sono contentissima ! !						
3100	Non vedo l' ora di rivedervi ! ! Che cosa posso regalarvi ?						
3101	Avete una """" lista di nozze """" o desiderate soldi per il vostro viaggio di nozze ?						
3102	(Dove andate - sono curiosa , lo so... ) Dite mi pure !						
3103	Mi piacerebbe farvi un bel regalo per questo giorno speciale .						
3104	-symbol- Spero di ricevere presto la vostra risposta / il vostro desiderio ! !						
3105	A presto !						
3106	Vi abbraccio , Maria						
3107	Città X , 25.01.2011						
3108	Caro Francesco , Complimenti !						
3109	Sono tanto contento del tuo successo !						
3110	Lo so che quel esame che hai superato cosi bene era una cosa seria .	cosi	38	42		così	
3111	Sei bravissimo !						
3112	Anch' io ho appena fatto un esame il giovedi scorso .	giovedi	37	44		giovedì	
3113	Mi sono finalmente laureato e come tu , sto adesso pensando a che cosa fare successivamente .						
3114	Ho pensato di andare all' estero per continuare i miei studi , per fare dottorato .						
3115	Danimarca mi sembra un paese in cui potrei farlo .						
3116	In Paese X non ci sono tante aziende dove si può lavorare dopo esserci laureato in biotecnologia .						
3117	Ma a te suggerirei di andare per un po' di tempo a vacanza , prima di cominciare a lavorare .						
3118	Se vuoi oviamente ti aiuterà con trovare qualche lavoro per periodo estivo .						
3119	Nella mia città ci sono tante possibilità .						
3120	Se venissi qui potresti anche cercare qualche corso di laurea all' Università di Città X .						
3121	Non vedo l' ora di vederti .						
3122	Tanti saluti , Michele						
3123	Città X , 13 agosto 2011 Caro Francesco , grazie la tua lettera , l' ho aspettata molto !						
3124	Nell' ultimo mese ho studiato molto , perché mi devo superare l' esame di lingua .						
3125	Vorrei raccommandarti di continuare gli studi universitari .	raccommandarti	7	21		racomandarti	
3126	Sai , che nell' anno scorso ho cominciato √ insegnare il solfeggio ai bambini alla scuola di musica a Città X .						
3127	Secondo me è difficile insegnare questa materia , ma mi piace .						
3128	Faccio molti giochi musicali con i bambini .						
3129	Ma adesso c' è la vacanza finalmente e posso fare molte cose , che mi mancano o piacciono .						
3130	Vorrei ringraziarti alla tua maturità linguistica !						
3131	Se vuoi , mandami il tuo curriculum , perchèposso aiutarti .	perchèposso	38	49		perché	
3132	Spero che rivederci presto !						
3133	Ti abbraccio forte Maria						
3134	Città X , 12.08.2011						
3135	Carissimo amico , Francesco !						
3136	No vedo l' ora di rivederci !						
3137	Questa settimana era fantastico !						
3138	Sono stato a Transilvania a un artigiano , che dipinge armadi in stilo popolare .						
3139	Ho conosciuto tanti motivi , ed adesso posso dipingere fiori bellissimi .						
3140	Adesso lavorando presso Entità X di Città X , vorrei scriverti di un impiego .						
3141	Se accettassi , dovrei registare i fogli di ufficio , come no .						
3142	Non è un lavoro intellettuale , è sottopagato , ma senza dubbio saresti contento se anche tu cominci a lavorare .						
3143	Ho due diplomi ed io ti dico , che deve imparare qualchosa che rispetta ad economia .						
3144	Io avendo diplomi di lingue non posso trovare un lavoro buono .						
3145	Secondo me tu sei molto bravo .						
3146	No mi sono occupato .						
3147	Congratulazioni per il successo tuo !						
3148	Scrivimi nella lettera prossima più di te e applica il tuo curriculum .						
3149	Monstrero lo al capoufficio !	Monstrero	0	9		Mo(n)strerò	
3150	In attesa della risposta tua : Gian Carlo Tognazei						
3151	Città X , il 13 agosto Caro Francesco , anch' io sono molto contenta , perchè ho fatto tutti gli esami , e ho finito l' università !	perchè	71	77		perché	
3152	Era molto difficile , questo periodo , dovevo solo sedere nella camera , e leggere , leggere , scrivere , scrivere ...						
3153	Ma ho fatto tutto !						
3154	Penso che sarebbe molto buono a continuare i tuoi studi , l' università è molto importante .						
3155	Certo , d' estate à anche buono a lavorare , e puoi venire a Città X .						
3156	Parli bene inglese ?						
3157	Io adesso ho deciso di fare qualcosa più diretto e attivo come la filosofia , e vorrei lavorare per un' associazione civile .						
3158	La natura e la protezione dell' ambiente erano sempre importanti per me , e il Greenpeace sembra molto professionale e entusiasta per me .						
3159	Stanno cercando persone per il gruppo Diretto Dialogo , ma vorrei essere un attivista anche !						
3160	Allora , sei molto bravo che finalmente hai fatto la maturità linguistica !						
3161	Sono molto - molto contenta !						
3162	Spero di avere presto tue notizie .						
3163	Baci Maria						
3164	Città X , 13.08.2011						
3165	Caro Francesco , molto felice alla maturità linguistica , e sono felice per i tuoi l' esami .						
3166	La settimana scorsa ho fatto l' esame di cameriera , in' ufficio internazionale .						
3167	Seconda me era buona idea che tu continuare studiare all' universiti , ma perchè provi lavorare o viaggiare .	perchè	74	80		perché	
3168	Davvero , nella mia città c' è un albergo che sto cercando personale .						
3169	Posso mandare il tuo curriculum della mia derettore .						
3170	Scriverò per tu , quando il mio direttore veduto il tuo curriculum .						
3171	Chiedono la pagare , e tutti informazioni .						
3172	Spero di avere presto tue notizie .						
3173	Tanti saluti Maria						
3174	Città X , 13.08.2011						
3175	Caro Francesco , ho saputo che finalmente la hai fatto !						
3176	So che sei molto intelligente e un ragazzo chi riusci fare tutte l' esame !						
3177	Purtroppo devo informarti che trovare un lavoro non è facile .						
3178	Lo sai che incontro molti , chi può aiutarci .						
3179	Penso che devi studiare un' altra lingua straniera e con queste conoscienze potrei cercare lavoro anche in altri paesi .	conoscienze	64	75		conoscenze	
3180	Mandarmi il tuo curriculum .						
3181	Mi hai detto che hai lavorato in un albergo e per questo penso che trovare il lavoro per te non sarà difficile .						
3182	Scrivemi se tutti saranno chiare per te' Tanti saluti Maria	te'	37	40		te	
3183	Città X , 18.08.2011						
3184	Caro Francesco , dopo la tua lettera , non voglio chiederti : come stai , perché ho sentito , che sei contenta , anchio sono !	anchio	113	119		anch'io	
3185	Complimenti !						
3186	Nell' ultime settimane ho fatto tante cose .						
3187	Ho finito l' università - devo scrivere i miei thesi , ma non ci sono di corsi più , finalmente ! Anche con il lavoro , tutto va bene .	thesi	47	52		tesi	
3188	Questo teatro , dove ho trovato il mio posto , é molto carino .	é	47	48		è	
3189	É piccolo , non é il Teatro Nazionale , ma per l' inizio secondo me é perfetto .	É	0	1		È	
3189	É piccolo , non é il Teatro Nazionale , ma per l' inizio secondo me é perfetto .	é	16	17		è	
3189	É piccolo , non é il Teatro Nazionale , ma per l' inizio secondo me é perfetto .	é	68	69		è	
3190	Che cosa pensi ?						
3191	Con la mia laurea , storia dell' arte e film , non à facile di trovare un lavoro , sai .						
3192	Per te , non lo so...allora , hai la maturità , penso che sia buono di lavorare magari in una scuola di lingua .						
3193	Come va il francese ?						
3194	Parli spesso ?						
3195	Si ti interessa , puoi fare un corso qui , a Città X , per essere un guidatore professionista !						
3196	Ti piacerebbe ?						
3197	Qinidi devo chiedere alcuni amici , ma anche tu puoi cercare posti su internet .						
3198	Mia amica Maria salutarti , e anche mia mamma !						
3199	Un abbraccio , ti scrivo a presto !						
3200	Eva						
3201	Regione X , 24.09 .2011						
3202	Caro Francesco , Sono contentissima di avere le tue notizie .						
3203	Primo ti voglio raccontare quello che ho fatto io nei ultimi tempi , da quando non ci siamo più ne visti ne sentiti .						
3204	Nel mese passato la mia vita se è cambiata da un giorno all' altro .						
3205	Ho ricevuto la notizia di essere incinta !						
3206	Sono troppo contenta .						
3207	Fra nove mesi mio marito ed io non siamo più da soli - che bello !						
3208	Adesso ci dobbiamo organizzare il nostro futuro .						
3209	Alla posta , dove è il mio posto di lavoro , non posso più continuare a lavorare dopo aver' avuto il bambino , purtroppo .						
3210	Pero come Paolo guadagna abbastanza soldi , non c' è dovrebbe essere un problema .	Pero	0	4		Però	
3211	Vediamo .						
3212	Adesso vorrei prendere la possibilità farti i miei più sinceri auguri per la tua superata maturità linguistica .						
3213	Sono soddisfatta che finalmente hai ricevuto quello documento che volevi avere sempre .						
3214	Finalmente hai l' occasione di aggiungere questa maturità al tuo curriculum .						
3215	Ti aiuterà a trovare un lavoro .						
3216	Ho una amiga che lavora in un ufficio dove se traduce sopratutto le lettere oppure diversi articoli in diverse lingue .	amiga	7	12		amica	
3217	Come tu sei bravissima nelle lingue , ti piaceresti e non avresti tanti problemi .						
3218	Se vuoi , la chiedo , perodevi dirmi quale lingue preferisci .	perodevi	22	30		però	
3219	Quest' ufficio è nella mia zona dove abito , così c' è pure l' occasione vedersi più spesso .						
3220	Sarei molto contenta !						
3221	Allora , rimanamio così , che tu mi mandi il tuo						
3222	Città X , 24.9.11 Caro Francesco , anche io finalmente che l' ho fatta , ho finito l' ultimo anno di scuola .						
3223	E ho ricevuto anche una pagella fantastica .						
3224	Si , fai bene di lavorare un po' , prima che iscrivi à l' università cosi puoi anche guadagnare i soldi .	Si	0	2		Sì	
3224	Si , fai bene di lavorare un po' , prima che iscrivi à l' università cosi puoi anche guadagnare i soldi .	à	53	54		all'	
3224	Si , fai bene di lavorare un po' , prima che iscrivi à l' università cosi puoi anche guadagnare i soldi .	l'	55	57		all'	
3224	Si , fai bene di lavorare un po' , prima che iscrivi à l' università cosi puoi anche guadagnare i soldi .	cosi	69	73		così	
3225	Non è grave , se son hai ancora le idee chiare , sei ancora giovane e hai tempo di pensarci un po' cosa vuoi fare .	son	17	20		non	
3226	Quindi , nell albergo """" Stella """" a Città Y cercano personale , manda il tuo curriculum , sono sicura che ti hanno un lavoro .	nell	9	13		nell'	
3227	Io invece ho incominciato il mio apprendistato di carpentiere di legno , che dura tre anni .						
3228	Dopo farò il giro del mondo con i miei amici .						
3229	Auguri per la maturità Francesco !						
3230	Io lo sapevo , che tu ce la fai senza problemi .						
3231	Spero che ti ho potuto aiutare .						
3232	Tanti saluti Maria						
3233	Città X , 24/9/11 Caro Francesco : - ) Che bello sentirti !						
3234	Mi fa sempre tanto piacere quando mi scrivi !						
3235	Io attualmente sto sempre lavaorando nello stato .						
3236	Non mi piace tanto , perché i nostri clienti non sono tanto gentile sai ...						
3237	Ma ci rimango fino il 29 febbraio 2012 .						
3238	Come te l' ho scritto l' ultima volta , vorrei andare a Miami e adesso e prenotato tutto .						
3239	Ci vado da marzo fino settembre 2012 e non vedo l' ora ! !						
